library_id,citation,type,title_id,version_id,jurisdiction,source,url,when_scraped,last_successful_scrape,status,error,active,source_name,source_status,content_format,content_url
200000020,A New Tax System (Wine Equalisation Tax Imposition—General) Act 1999,primary_legislation,C2004A00456,sha256:4b5480cd8dfeefe631f453bebb54de3ace22d97da0eaeb6d80878c767e83777d,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A00456/latest/text,2025-12-27T05:14:07.774651Z,2025-12-27T05:14:09.438250Z,ok,,in force,A New Tax System (Wine Equalisation Tax Imposition—General) Act 1999,InForce,html,https://www.legislation.gov.au/C2004A00456/asmade/1999-07-08/text/original/epub/OEBPS/document_1/document_1.html
200000021,A New Tax System (Wine Equalisation Tax) Act 1999,primary_legislation,C2004A00452,sha256:625fe95d3040005e1845e58d252db85eada112ce558993bd9ce263c7b019e96e,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A00452/latest/text,2025-12-27T05:14:09.439501Z,2025-12-27T05:14:11.232476Z,ok,,in force,A New Tax System (Wine Equalisation Tax) Act 1999,InForce,html,https://www.legislation.gov.au/C2004A00452/2017-10-01/2017-10-01/text/original/epub/OEBPS/document_1/document_1.html
200000022,Acts Interpretation Act 1901,primary_legislation,C1901A00002,sha256:a768b90d3dd0fedd0423be3d067fecfa04b026e4a0dd22b7650213aeab27f62b,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C1901A00002/latest/text,2025-12-27T05:14:11.233753Z,2025-12-27T05:14:12.982463Z,ok,,in force,Acts Interpretation Act 1901,InForce,html,https://www.legislation.gov.au/C1901A00002/2024-12-11/2024-12-11/text/1/epub/OEBPS/document_1/document_1.html
200000023,Commonwealth of Australia Constitution Act,primary_legislation,C2004Q00685,frl_pdf|titleId:C2004Q00685|start:1977-07-29T00:00:00|registerId:C2013Q00005|compilation:6|rectified:2013-09-06T14:36:37.6130000,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2013Q00005/latest/text,2025-12-27T05:14:12.983882Z,2025-12-27T05:14:16.931256Z,ok,,in force,Commonwealth of Australia Constitution Act,InForce,pdf,"https://api.prod.legislation.gov.au/v1/Documents(titleId='C2004Q00685',start=1977-07-29T00:00:00,retrospectiveStart=1977-07-29T00:00:00,rectificationVersionNumber=0,type='Primary',uniqueTypeNumber=0,volumeNumber=0,format='Pdf')"
200000024,Commonwealth Places (Mirror Taxes) Act 1998,primary_legislation,C2004A05335,sha256:7c28d0c986c4c58eeb84ae564c3ddaf3dd04402de49a370687521e4ccb0a3032,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A05335/latest/text,2025-12-27T05:14:16.932457Z,2025-12-27T05:14:18.196696Z,ok,,in force,Commonwealth Places (Mirror Taxes) Act 1998,InForce,html,https://www.legislation.gov.au/C2004A05335/2020-10-01/2020-10-01/text/original/epub/OEBPS/document_1/document_1.html
200000025,Commonwealth Places (Mirror Taxes) Regulations 2000,secondary_legislation,F2000B00069,sha256:44fca68dcec584417646273a51ab8116b33cc872d0be40f787f2569ba0104fd4,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/F2000B00069/latest/text,2025-12-27T05:14:18.198003Z,2025-12-27T05:14:19.766120Z,ok,,in force,Commonwealth Places (Mirror Taxes) Regulations 2000,InForce,html,https://www.legislation.gov.au/F2000B00069/2020-12-15/2020-12-15/text/original/epub/OEBPS/document_1/document_1.html
200000026,Commonwealth Places Windfall Tax (Collection) Act 1998,primary_legislation,C2004A05336,sha256:a3ff693303711bad05aee1133a7be7b6121ba249a417f50d03beaa8a27add0d3,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A05336/latest/text,2025-12-27T05:14:19.767370Z,2025-12-27T05:14:21.385519Z,ok,,in force,Commonwealth Places Windfall Tax (Collection) Act 1998,InForce,html,https://www.legislation.gov.au/C2004A05336/asmade/1997-10-06/text/original/epub/OEBPS/document_1/document_1.html
200000027,Commonwealth Places Windfall Tax (Imposition) Act 1998,primary_legislation,C2004A05337,sha256:08f0b3f3519b4f92f90e742003dc71948cfbff0126f291e5745e58b07e90d2c9,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A05337/latest/text,2025-12-27T05:14:21.386959Z,2025-12-27T05:14:23.130407Z,ok,,in force,Commonwealth Places Windfall Tax (Imposition) Act 1998,InForce,html,https://www.legislation.gov.au/C2004A05337/asmade/1997-10-06/text/original/epub/OEBPS/document_1/document_1.html
200000028,Commonwealth Vehicles (Registration and Exemption from Taxation) Act 1997,primary_legislation,C2004A05201,sha256:b90e2a8f991f09026cc9dc26fd9e8cc88a3bf7b5f296f6505073a782dbae8a0f,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A05201/latest/text,2025-12-27T05:14:23.131688Z,2025-12-27T05:14:24.759984Z,ok,,in force,Commonwealth Vehicles (Registration and Exemption from Taxation) Act 1997,InForce,html,https://www.legislation.gov.au/C2004A05201/1999-12-05/1999-12-05/text/original/epub/OEBPS/document_1/document_1.html
200000029,Corporations Act 2001,primary_legislation,C2004A00818,sha256:1cabbbf068ce88c2195b3076ef771b006d2fb4e95d8a612bfa6db4224b2bf00d,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A00818/latest/text,2025-12-27T05:14:24.761274Z,2025-12-27T05:14:28.411718Z,ok,,in force,Corporations Act 2001,InForce,html,https://www.legislation.gov.au/C2004A00818/2025-12-05/2025-12-05/text/original/epub/OEBPS/document_1/document_1.html
200000030,Crimes (Taxation Offences) Act 1980,primary_legislation,C2004A02357,sha256:23d1c6104537926c7460d5b272dde8404979459cf7482fb31be60f5036b823ea,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A02357/latest/text,2025-12-27T05:14:28.413154Z,2025-12-27T05:14:29.668802Z,ok,,in force,Crimes (Taxation Offences) Act 1980,InForce,html,https://www.legislation.gov.au/C2004A02357/2024-10-14/2024-10-14/text/original/epub/OEBPS/document_1/document_1.html
200000031,Data-Matching Program (Assistance and Tax) Act 1990,primary_legislation,C2004A04095,sha256:13274eed0ad4a6cbb9bd59ebc1e2d174bd0b7ef6db7902cb821a89c2566a4261,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A04095/latest/text,2025-12-27T05:14:29.670147Z,2025-12-27T05:14:31.326929Z,ok,,in force,Data-matching Program (Assistance and Tax) Act 1990,InForce,html,https://www.legislation.gov.au/C2004A04095/2024-12-11/2024-12-11/text/original/epub/OEBPS/document_1/document_1.html
200000032,Fair Work Act 2009,primary_legislation,C2009A00028,sha256:f13c3441a60defc4335f3243e554c45642caddd1ef66c6c04f5eefa6733d7eb9,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2009A00028/latest/text,2025-12-27T05:14:31.328275Z,2025-12-27T05:14:34.024822Z,ok,,in force,Fair Work Act 2009,InForce,html,https://www.legislation.gov.au/C2009A00028/2025-11-07/2025-11-07/text/original/epub/OEBPS/document_1/document_1.html
200000033,Family Law Act 1975,primary_legislation,C2004A00275,sha256:76f33708623c9a03ca8c76d9fef3b1d90a6112809d17ca315d3c0d3db4e8da72,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A00275/latest/text,2025-12-27T05:14:34.026116Z,2025-12-27T05:14:35.927062Z,ok,,in force,Family Law Act 1975,InForce,html,https://www.legislation.gov.au/C2004A00275/2025-06-10/2025-06-10/text/original/epub/OEBPS/document_1/document_1.html
200000034,Family Trust Distribution Tax (Primary Liability) Act 1998,primary_legislation,C2004A05323,sha256:3bb0205101622f44302e1d72b083314013bb501dae381471646b9178b076dca0,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A05323/latest/text,2025-12-27T05:14:35.928334Z,2025-12-27T05:14:37.154720Z,ok,,in force,Family Trust Distribution Tax (Primary Liability) Act 1998,InForce,html,https://www.legislation.gov.au/C2004A05323/2014-06-25/2014-06-25/text/original/epub/OEBPS/document_1/document_1.html
200000035,Family Trust Distribution Tax (Secondary Liability) Act 1998,primary_legislation,C2004A05324,sha256:9d1f256c72eb6b104c10ba6e8b0f7aa9430e3b2e68bdbdd6c0b7d38e4fd3305a,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A05324/latest/text,2025-12-27T05:14:37.156137Z,2025-12-27T05:14:38.771196Z,ok,,in force,Family Trust Distribution Tax (Secondary Liability) Act 1998,InForce,html,https://www.legislation.gov.au/C2004A05324/2011-06-27/2011-06-27/text/original/epub/OEBPS/document_1/document_1.html
200000036,Foreign Acquisitions and Takeovers Act 1975,primary_legislation,C2004A01402,sha256:e6dc23eb34dc71246c65398db7186f5e5ff32aa7f8dc00f6564259d763e8e862,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A01402/latest/text,2025-12-27T05:14:38.772681Z,2025-12-27T05:14:41.045108Z,ok,,in force,Foreign Takeovers Act 1975,InForce,html,https://www.legislation.gov.au/C2004A01402/2025-12-05/2025-12-05/text/original/epub/OEBPS/document_1/document_1.html
200000037,Franchise Fees Windfall Tax (Collection) Act 1997,primary_legislation,C2004A05225,sha256:ede1676045e434870a5e2663cc828d40cc8a975b26cbd9cf25e1608cc1900e7e,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A05225/latest/text,2025-12-27T05:14:41.046408Z,2025-12-27T05:14:42.330406Z,ok,,in force,Franchise Fees Windfall Tax (Collection) Act 1997,InForce,html,https://www.legislation.gov.au/C2004A05225/2010-12-17/2010-12-17/text/original/epub/OEBPS/document_1/document_1.html
200000038,Franchise Fees Windfall Tax (Imposition) Act 1997,primary_legislation,C2004A05226,sha256:1331b7aa84190d8590ccd36a3b5600193b7741edf1309d63680bc8c62ea411ba,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A05226/latest/text,2025-12-27T05:14:42.331983Z,2025-12-27T05:14:43.890328Z,ok,,in force,Franchise Fees Windfall Tax (Imposition) Act 1997,InForce,html,https://www.legislation.gov.au/C2004A05226/asmade/1997-08-05/text/original/epub/OEBPS/document_1/document_1.html
200000039,Fringe Benefits Tax (Application to the Commonwealth) Act 1986,primary_legislation,C2004A03283,sha256:ee3e4f21e55d511e3e67db6bc744398f85590c0ee85a656bc074766061cc7e90,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A03283/latest/text,2025-12-27T05:14:43.891689Z,2025-12-27T05:14:45.620924Z,ok,,in force,Fringe Benefits Tax (Application to the Commonwealth) Act 1986,InForce,html,https://www.legislation.gov.au/C2004A03283/2014-07-01/2014-07-01/text/original/epub/OEBPS/document_1/document_1.html
200000040,Fringe Benefits Tax Act 1986,primary_legislation,C2004A03281,sha256:17d53c8121f73ae2dc14631018fdbb4cdd4b2c42b69f6e894a3128cd9b645183,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A03281/latest/text,2025-12-27T05:14:45.622201Z,2025-12-27T05:14:47.283008Z,ok,,in force,Fringe Benefits Tax Act 1986,InForce,html,https://www.legislation.gov.au/C2004A03281/2018-06-19/2018-06-19/text/original/epub/OEBPS/document_1/document_1.html
200000041,Fringe Benefits Tax Assessment Act 1986,primary_legislation,C2004A03280,sha256:18033554e569b7ffcf6928b98a42140a2b32d1c2e11340216b6fe2c4ece0cc2a,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A03280/latest/text,2025-12-27T05:14:47.284333Z,2025-12-27T05:14:49.265567Z,ok,,in force,Fringe Benefits Tax Assessment Act 1986,InForce,html,https://www.legislation.gov.au/C2004A03280/2025-04-01/2025-04-01/text/original/epub/OEBPS/document_1/document_1.html
200000042,Health Insurance (Approved Pathology Specimen Collection Centres) Tax Act 2000,primary_legislation,C2004A00727,sha256:d4ee35a9232aeb8dd12dd6c54cff5d24fe7a1401a8bb3e079b9e0b52a0332985,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A00727/latest/text,2025-12-27T05:14:49.267094Z,2025-12-27T05:14:50.558645Z,ok,,in force,Health Insurance (Approved Pathology Specimen Collection Centres) Tax Act 2000,InForce,html,https://www.legislation.gov.au/C2004A00727/2018-12-01/2018-12-01/text/original/epub/OEBPS/document_1/document_1.html
200000043,Higher Education Support Act 2003,primary_legislation,C2004A01234,sha256:8fd2a90c97ba672725eb224ca43978a3000af8207d78b09bcb8590d04754f361,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A01234/latest/text,2025-12-27T05:14:50.560635Z,2025-12-27T05:14:53.777066Z,ok,,in force,Higher Education Support Act 2003,InForce,html,https://www.legislation.gov.au/C2004A01234/2025-12-05/2025-12-05/text/original/epub/OEBPS/document_1/document_1.html
200000044,Income Tax (Bearer Debentures) Act 1971,primary_legislation,C1971A00055,sha256:ad3ec8653c669127bc86372d21f714c28b964be17f8de40d39376db83a4cf149,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C1971A00055/latest/text,2025-12-27T05:14:53.778450Z,2025-12-27T05:14:54.931099Z,ok,,in force,Income Tax (Bearer Debentures) Act 1971,InForce,html,https://www.legislation.gov.au/C1971A00055/2014-06-25/2014-06-25/text/original/epub/OEBPS/document_1/document_1.html
200000045,Income Tax (Consequential Amendments) Act 1997,primary_legislation,C2004A05134,sha256:98b5879013f408abe4407f1d566d6e63c3b3b1d03e359dec2b81de9659b53852,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A05134/latest/text,2025-12-27T05:14:54.932516Z,2025-12-27T05:14:56.771123Z,ok,,in force,Income Tax (Consequential Amendments) Act 1997,InForce,html,https://www.legislation.gov.au/C2004A05134/1997-07-01/1997-07-01/text/original/epub/OEBPS/document_1/document_1.html
200000046,Income Tax (Deferred Interest Securities) (Tax File Number Withholding Tax) Act 1991,primary_legislation,C2004A04290,sha256:bfa177024e613d3dc5ec9ff78d1f3bc52a4de137db21e0aa410bd022a8861cc2,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A04290/latest/text,2025-12-27T05:14:56.772413Z,2025-12-27T05:14:58.224789Z,ok,,in force,Income Tax (Deferred Interest Securities) (Tax File Number Withholding Tax) Act 1991,InForce,html,https://www.legislation.gov.au/C2004A04290/2018-06-19/2018-06-19/text/original/epub/OEBPS/document_1/document_1.html
200000047,Income Tax (Diverted Income) Act 1981,primary_legislation,C2004A02489,sha256:0129827bd8e0f1eddfcf55d6964553ac01982edf1c1cbc3b81251bb50441558a,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A02489/latest/text,2025-12-27T05:14:58.226231Z,2025-12-27T05:14:59.859615Z,ok,,in force,Income Tax (Diverted Income) Act 1981,InForce,html,https://www.legislation.gov.au/C2004A02489/asmade/1981-06-24/text/original/epub/OEBPS/document_1/document_1.html
200000048,"Income Tax (Dividends, Interest and Royalties Withholding Tax) Act 1974",primary_legislation,C2004A00086,sha256:50b18f3ed2893501bfb654278c06cc2dcb8f6ab3b94122e81644f3dec45a231d,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A00086/latest/text,2025-12-27T05:14:59.860915Z,2025-12-27T05:15:01.548929Z,ok,,in force,Income Tax (Dividends and Interest Withholding Tax) Act 1974,InForce,html,https://www.legislation.gov.au/C2004A00086/2007-09-24/2007-09-24/text/original/epub/OEBPS/document_1/document_1.html
200000049,Income Tax (Former Complying Superannuation Funds) Act 1994,primary_legislation,C2004A04844,sha256:5ed1e8d31d0ae25ae60a2336194f75d1514e0e441e73566b49bd5decfc59d06e,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A04844/latest/text,2025-12-27T05:15:01.550223Z,2025-12-27T05:15:03.235657Z,ok,,in force,Income Tax (Former Complying Superannuation Funds) Act 1994,InForce,html,https://www.legislation.gov.au/C2004A04844/2007-03-15/2007-03-15/text/original/epub/OEBPS/document_1/document_1.html
200000050,Income Tax (Former Non-Resident Superannuation Funds) Act 1994,primary_legislation,C2004A04845,sha256:ae69335aea8e1ab6d6e4b55e5b147a0c461e3e1b9fd34594cadd04158e29d8b4,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A04845/latest/text,2025-12-27T05:15:03.236970Z,2025-12-27T05:15:04.853425Z,ok,,in force,Income Tax (Former Non-resident Superannuation Funds) Act 1994,InForce,html,https://www.legislation.gov.au/C2004A04845/2007-09-24/2007-09-24/text/original/epub/OEBPS/document_1/document_1.html
200000051,Income Tax (Fund Contributions) Act 1989,primary_legislation,C2004A03847,sha256:1b203e7f1d708a51e47138a6962a394c4e75a448b77406e07104e8c45ea087bb,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A03847/latest/text,2025-12-27T05:15:04.854747Z,2025-12-27T05:15:06.518514Z,ok,,in force,Income Tax (Fund Contributions) Act 1989,InForce,html,https://www.legislation.gov.au/C2004A03847/asmade/1989-06-30/text/original/epub/OEBPS/document_1/document_1.html
200000052,Income Tax (International Agreements) Act 1959,primary_legislation,C1959A00088,sha256:de6354f79056865a4acbaa6c331946bf730adf690b3e0eaf50a63cd865b5a3f4,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C1959A00088/latest/text,2025-12-27T05:15:06.519810Z,2025-12-27T05:15:08.169910Z,ok,,in force,Income Tax (International Agreements) Act 1959,InForce,html,https://www.legislation.gov.au/C1959A00088/asmade/1959-12-02/text/original/epub/OEBPS/document_1/document_1.html
200000053,Income Tax (Labour Mobility Program Withholding Tax) Act 2012,primary_legislation,C2012A00059,sha256:06195ce46a6baec64d43d73dde8687947e41de5f03711e7b63b1d8493ee0d650,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2012A00059/latest/text,2025-12-27T05:15:08.171552Z,2025-12-27T05:15:09.808160Z,ok,,in force,Income Tax (Seasonal Labour Mobility Program Withholding Tax) Act 2012,InForce,html,https://www.legislation.gov.au/C2012A00059/2022-07-01/2022-07-01/text/original/epub/OEBPS/document_1/document_1.html
200000054,Income Tax (Managed Investment Trust Transitional) Act 2008,primary_legislation,C2008A00030,sha256:09f386b9613d4a5a6f090701bcfb332e340bac47017402ca1a0d9db42c95d631,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2008A00030/latest/text,2025-12-27T05:15:09.809464Z,2025-12-27T05:15:11.443037Z,ok,,in force,Income Tax (Managed Investment Trust Transitional) Act 2008,InForce,html,https://www.legislation.gov.au/C2008A00030/asmade/2008-06-23/text/original/epub/OEBPS/document_1/document_1.html
200000055,Income Tax (Managed Investment Trust Withholding Tax) Act 2008,primary_legislation,C2008A00031,sha256:d94084fb51a1ec51bf22977f84e39de91ed038191479425124aff23044f49a5e,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2008A00031/latest/text,2025-12-27T05:15:11.444402Z,2025-12-27T05:15:13.086656Z,ok,,in force,Income Tax (Managed Investment Trust Withholding Tax) Act 2008,InForce,html,https://www.legislation.gov.au/C2008A00031/2019-07-01/2019-07-01/text/original/epub/OEBPS/document_1/document_1.html
200000056,Income Tax (Mining Withholding Tax) Act 1979,primary_legislation,C2004A02038,sha256:25c964c66f1efd7150e02392c37f1939c3ef601dd2594ecc271b4cfce2b2d9de,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A02038/latest/text,2025-12-27T05:15:13.087933Z,2025-12-27T05:15:14.666071Z,ok,,in force,Income Tax (Mining Withholding Tax) Act 1979,InForce,html,https://www.legislation.gov.au/C2004A02038/1994-11-28/1994-11-28/text/original/epub/OEBPS/document_1/document_1.html
200000057,Income Tax (Offshore Banking Units) (Withholding Tax Recoupment) Act 1988,primary_legislation,C2004A03605,sha256:83fad2fd6cc5a34d679ff31fe31bb1d5e02a16f8bed3974c67ebeb6aa759ae15,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A03605/latest/text,2025-12-27T05:15:14.667395Z,2025-12-27T05:15:16.271677Z,ok,,in force,Income Tax (Offshore Banking Units) (Withholding Tax Recoupment) Act 1988,InForce,html,https://www.legislation.gov.au/C2004A03605/2015-12-10/2015-12-10/text/original/epub/OEBPS/document_1/document_1.html
200000058,Income Tax (Securities and Agreements) (Withholding Tax Recoupment) Act 1986,primary_legislation,C2004A03291,sha256:fa7903d4c81958db63f2f381325274bcb1c675e9adbad7da458bad24f77cf710,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A03291/latest/text,2025-12-27T05:15:16.273099Z,2025-12-27T05:15:17.891116Z,ok,,in force,Income Tax (Securities and Agreements) (Withholding Tax Recoupment) Act 1986,InForce,html,https://www.legislation.gov.au/C2004A03291/asmade/1986-06-24/text/original/epub/OEBPS/document_1/document_1.html
200000059,Income Tax (TFN Withholding Tax (ESS)) Act 2009,primary_legislation,C2009A00132,sha256:b47dac2cdfd2237e1308df386cdfadecd8f30b244b68420b766cc2670a78ce3c,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2009A00132/latest/text,2025-12-27T05:15:17.892686Z,2025-12-27T05:15:19.527642Z,ok,,in force,Income Tax (TFN Withholding Tax (ESS)) Act 2009,InForce,html,https://www.legislation.gov.au/C2009A00132/2014-06-25/2014-06-25/text/original/epub/OEBPS/document_1/document_1.html
200000060,Income Tax Act 1986,primary_legislation,C2004A03349,sha256:3675929ec370e6a4c0464037b146179333ccec1aecb51f89fc5d0d5e3d0cf775,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A03349/latest/text,2025-12-27T05:15:19.529055Z,2025-12-27T05:15:21.132431Z,ok,,in force,Income Tax Act 1986,InForce,html,https://www.legislation.gov.au/C2004A03349/2016-05-05/2016-05-05/text/original/epub/OEBPS/document_1/document_1.html
200000061,Income Tax Assessment Act 1936,primary_legislation,C1936A00027,sha256:5d9bb22021bf4c53ad456c76c687000c46e2419b3558073d8422ca904aac251a,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C1936A00027/latest/text,2025-12-27T05:15:21.133723Z,2025-12-27T05:15:23.549853Z,ok,,in force,Income Tax Assessment Act 1936,InForce,html,https://www.legislation.gov.au/C1936A00027/2025-04-01/2025-04-01/text/original/epub/OEBPS/document_1/document_1.html
200000062,Income Tax Assessment Act 1997,primary_legislation,C2004A05138,sha256:126e7458dfeb2d24f01b8b79479be06a426ee440d73a49afd51f47ade253f660,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A05138/latest/text,2025-12-27T05:15:23.551471Z,2025-12-27T05:15:27.217594Z,ok,,in force,Income Tax Assessment Act 1997,InForce,html,https://www.legislation.gov.au/C2004A05138/2025-11-01/2025-11-01/text/original/epub/OEBPS/document_1/document_1.html
200000063,Inspector-General of Taxation Act 2003,primary_legislation,C2004A01106,sha256:bf2de815ef2c871fb5afa3c55397053d09f8374a7655fb37e701a602d7b1edeb,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A01106/latest/text,2025-12-27T05:15:27.218871Z,2025-12-27T05:15:28.540718Z,ok,,in force,Inspector-General of Taxation Act 2003,InForce,html,https://www.legislation.gov.au/C2004A01106/2025-12-05/2025-12-05/text/original/epub/OEBPS/document_1/document_1.html
200000064,Loans (Taxation Exemption) Act 1978,primary_legislation,C2004A01959,sha256:744b1f99d8f869eb7cf9d9a18d23fe741df9ec97042a3b6ddc1b817eb63d5617,commonwealth,federal_register_of_legislation,https://www.legislation.gov.au/C2004A01959/latest/text,2025-12-27T05:15:28.542141Z,2025-12-27T05:15:30.145054Z,ok,,in force,Loans (Taxation Exemption) Act 1978,InForce,html,https://www.legislation.gov.au/C2004A01959/asmade/1978-11-28/text/original/epub/OEBPS/document_1/document_1.html
