library_id,citation,type,title_id,version_id,jurisdiction,topic,source,url,when_scraped,last_successful_scrape,status,error,source_status,content_format,government_register_url,content_url
100000110,Land Tax Assessment Regulations 2003,secondary_legislation,fmt:v2|currency_start:2022-07-01|suffix:02-f0-00,austlii:sha256:da947153f4d5e689f80ad71a918ea4a3f11f40db1e03aeff87c30ab5e44beacb,western_australia,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/wa/consol_reg/ltar2003323/,2025-12-30T01:26:22.457253Z,2025-12-30T01:37:52.224134Z,ok,,InForce,text,https://www.legislation.wa.gov.au/legislation/statutes.nsf/law_s15942.html&view=consolidated,https://classic.austlii.edu.au/au/legis/wa/consol_reg/ltar2003323/
100000111,Land Tax Management Act 1956,primary_legislation,fmt:v2|2025-12-03,austlii:sha256:74eeb6a3c002b13ab7536282de0ac8538a8754b4ae8dec57dcd01c81d23a50d9,new_south_wales,land_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/ltma1956173/,2025-12-30T01:37:52.225809Z,2025-12-30T01:39:22.442282Z,ok,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-1956-026,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/ltma1956173.txt
100000112,Land Tax Rating Act 2000,primary_legislation,fmt:v4|2024-07-12,austlii:sha256:575220d2263a6896525853b965ce04fd081576263fd51f2bbc4eabd5b7051cad,tasmania,land_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/tas/consol_act/ltra2000153/,2025-12-30T01:39:22.444270Z,2025-12-30T01:40:52.381252Z,ok,,InForce,text,https://www.legislation.tas.gov.au/view/html/inforce/current/act-2000-073,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/tas/consol_act/ltra2000153.txt
100000113,Land Tax Regulations 2021,secondary_legislation,fmt:v4|2021-12-01,austlii:sha256:ba06acd8f170dcdad0a18c9fc66421b260cc21ba3b44d6a5ed4d5f1fe864a9bc,tasmania,land_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/tas/consol_reg/ltr2021199/,2025-12-30T01:40:52.383144Z,2025-12-30T01:42:22.298945Z,ok,,InForce,text,https://www.legislation.tas.gov.au/view/html/inforce/current/sr-2021-096,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/tas/consol_reg/ltr2021199.txt
100000114,Land Tax Regulations 2025,secondary_legislation,"fmt:v2|last_modified:Thu, 11 Dec 2025 23:07:13 GMT",austlii:sha256:a78fd21cee86b2ab2026ae0e663b8b520862732e71e61a2c814086d8e42c9520,south_australia,land_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/sa/consol_reg/ltr2025199/,2025-12-30T01:42:22.300624Z,2025-12-30T01:43:52.285980Z,ok,,InForce,text,https://www.legislation.sa.gov.au/lz?path=/c/r/land%20tax%20regulations%202025,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/sa/consol_reg/ltr2025199.txt
100000115,Legislation Interpretation Act 2021,primary_legislation,fmt:v2|2025-11-19,austlii:sha256:d410f17655d9793fbf5a0b64ec590f5267606c93c55b48e5aba295a1bc4ab6d1,south_australia,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/sa/consol_act/lia2021303/,2025-12-30T01:43:52.287934Z,2025-12-30T01:45:22.354967Z,ok,,InForce,text,https://www.legislation.sa.gov.au/lz?path=/c/a/legislation%20interpretation%20act%202021,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/sa/consol_act/lia2021303.txt
100000116,Loans (Taxation Exemption) Act 1978,primary_legislation,C2004A01959,austlii:sha256:74c3c898788ec06d04988a4573017656ef9ca8a7513b59611fa13dcb79526375,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/num_act/lea1978285/,2025-12-30T01:45:22.356632Z,2025-12-30T01:46:52.833897Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A01959/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/num_act/lea1978285.txt
100000117,Medicare Levy Act 1986,primary_legislation,C2004A03351,austlii:sha256:02c81530aa4f3b27a819dc72f0cd613be58d4b414d4867f054359d183a7084e9,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/mla1986131/,2025-12-30T01:46:52.835691Z,2025-12-30T01:48:22.389782Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A03351/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/mla1986131.txt
100000118,Mining Act 1992,primary_legislation,fmt:v2|2025-07-01,austlii:sha256:f474905716c6efa5cc73a1b24b82146d54e2ac3389a93b0811efaaa353a66d4e,new_south_wales,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/ma199281/,2025-12-30T01:48:22.391832Z,2025-12-30T01:49:52.601255Z,ok,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-1992-029,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/ma199281.txt
100000119,Motor Vehicles Taxation Act 1988,primary_legislation,fmt:v2|2021-10-20,austlii:sha256:66edc6276bfc5d78345ae27a66231000f8c927ef4fd27c72fbcc4b840cd49e8b,new_south_wales,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/mvta1988268/,2025-12-30T01:49:52.602969Z,2025-12-30T01:51:22.342985Z,ok,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-1988-111,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/mvta1988268.txt
100000120,Motor Vehicles Taxation Regulation 2025,secondary_legislation,fmt:v2|2025-06-27,austlii:sha256:9d527fbe75369d2bbd150e538b81dac919fd5d92732e358ad0ae3d259dfdfecc,new_south_wales,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_reg/mvtr2025359/,2025-12-30T01:51:22.345538Z,2025-12-30T01:52:52.348588Z,ok,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/sl-2025-0304,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_reg/mvtr2025359.txt
100000121,National Tax Reform (State Provisions) Act 2000,primary_legislation,fmt:v2|2020-06-30,austlii:sha256:bb0d6524c28d317c1618bae420741c4233a9cb383090411fb4a757ff35542bfd,south_australia,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/sa/consol_act/ntrpa2000416/,2025-12-30T01:52:52.350652Z,2025-12-30T01:54:22.318573Z,ok,,InForce,text,https://www.legislation.sa.gov.au/lz?path=/c/a/national%20tax%20reform%20(state%20provisions)%20act%202000,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/sa/consol_act/ntrpa2000416.txt
100000122,National Taxation Reform (Commonwealth-State Relations) Act 1999,primary_legislation,fmt:v4|2025-09-26,austlii:sha256:ae4e6c70a5bc195ec3ecccfa06aa955a0459a39d8dd243d8b58978b066c0726b,tasmania,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/tas/consol_act/ntrra1999558/,2025-12-30T01:54:22.320628Z,2025-12-30T01:55:52.327243Z,ok,,InForce,text,https://www.legislation.tas.gov.au/view/html/inforce/current/act-1999-084,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/tas/consol_act/ntrra1999558.txt
100000123,National Taxation Reform (Consequential Provisions) Act 2000,primary_legislation,4,austlii:sha256:b1c8622793d239b625cfc6a33b7067552d9745a22ff515d334e32bf301e1ca91,victoria,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/vic/consol_act/ntrpa2000552/,2025-12-30T01:55:52.329541Z,2025-12-30T01:57:22.429514Z,ok,,InForce,text,https://www.legislation.vic.gov.au/in-force/acts/national-taxation-reform-consequential-provisions-act-2000/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/vic/consol_act/ntrpa2000552.txt
100000124,Offshore Minerals Act 1999,primary_legislation,fmt:v2|2016-03-01,austlii:sha256:a3ecfe7ae7b905775d78ccef5428016e9484dfcb5101ca2c39b46daeee5232d2,new_south_wales,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/oma1999188/,2025-12-30T01:57:22.432196Z,2025-12-30T01:58:52.467709Z,ok,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-1999-042,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/oma1999188.txt
100000125,Partnership Act 1891,primary_legislation,sha256:17771b7389f150fc0011b40bafc418186a7d315007685bbd27b58db3359d0679,austlii:sha256:30d47a4adba05f45911344126b153a609d3eb46c7d3c0635ebc17096f21b9046,queensland,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/qld/consol_act/pa1891154/,2025-12-30T01:58:52.469770Z,2025-12-30T02:00:22.668306Z,ok,,InForce,text,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1891-007,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/qld/consol_act/pa1891154.txt
100000126,Partnership Act 1891,primary_legislation,fmt:v4|2022-06-03,austlii:sha256:d1d3a27ae8ef8c4fedb91263ce59f55582fc4f5584fbc0c261c20c95017f8924,tasmania,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/tas/consol_act/pa1891154/,2025-12-30T02:00:22.670909Z,2025-12-30T02:01:52.384089Z,ok,,InForce,text,https://www.legislation.tas.gov.au/view/html/inforce/current/act-1891-003,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/tas/consol_act/pa1891154.txt
100000127,Partnership Act 1892,primary_legislation,fmt:v2|2023-01-13,austlii:sha256:259a80b4caca9853025b81a65734e955bdb801854def89475560cbcea51e4816,new_south_wales,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/pa1892154/,2025-12-30T02:01:52.386108Z,2025-12-30T02:03:22.583145Z,ok,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-1892-012,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/pa1892154.txt
100000128,Partnership Act 1895,primary_legislation,fmt:v2|currency_start:2017-02-01|suffix:05-f0-01,austlii:sha256:0e63f5d1998b7b3ee44e0459e33b6246e5d5caabc914d6c39c9616f41770c696,western_australia,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/wa/consol_act/p84a1895135/,2025-12-30T02:03:22.585231Z,2025-12-30T02:04:52.329654Z,ok,,InForce,text,https://www.legislation.wa.gov.au/legislation/statutes.nsf/law_a577.html&view=consolidated,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/wa/consol_act/p84a1895135.txt
100000129,Partnership Act 1958,primary_legislation,84,austlii:sha256:65190a7802f310001857a67e9922a1f750f2bd0568fe6550824de5a7d63245f2,victoria,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/vic/consol_act/p84a1958135/,2025-12-30T02:04:52.331719Z,2025-12-30T02:06:22.421927Z,ok,,InForce,text,https://www.legislation.vic.gov.au/in-force/acts/partnership-act-1958/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/vic/consol_act/p84a1958135.txt
100000130,Partnership Act 1963,primary_legislation,R11|2025-11-26,austlii:sha256:b09b49843c40f47dca16ddf5c8ce08ee3e6564ec1d87a1e6da91ea3b4ebd577f,australian_capital_territory,other,classic_austlii,https://classic.austlii.edu.au/au/legis/act/consol_act/pa1963154/,2025-12-30T02:06:22.424026Z,2025-12-30T02:07:52.436557Z,ok,,InForce,text,https://www.legislation.act.gov.au/a/1963-5/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/act/consol_act/pa1963154.txt
100000131,Partnership Act 1997,primary_legislation,reprint:REPP066,austlii:sha256:3ce82f36eab5205e821c4784b172352e51195af90e2fbe3e7b790210a5d84cdf,northern_territory,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nt/consol_act/p84a1997135/,2025-12-30T02:07:52.438573Z,2025-12-30T02:09:22.473906Z,ok,,InForce,text,https://legislation.nt.gov.au/en/Legislation/PARTNERSHIP-ACT-1997,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nt/consol_act/p84a1997135.txt
100000132,Payroll Tax Act 1971,primary_legislation,sha256:026fee5a3e00abb94b23911c5cedbae43bcc56da2421ef4b30b69d8ef762126c,austlii:sha256:bf58ecd0623e148077b98b2d208d6be9355b55558218c29bbe5663464d9cde13,queensland,payroll_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/qld/consol_act/pta1971155/,2025-12-30T02:09:22.475912Z,2025-12-30T02:10:52.494880Z,ok,,InForce,text,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1971-037,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/qld/consol_act/pta1971155.txt
100000133,Pay-roll Tax Act 2002,primary_legislation,fmt:v2|currency_start:2017-12-14|suffix:00-d0-02,austlii:sha256:2dd0842eb942f1128cdc97d597bbfa82aee14995563d74fc05ebb40dd0502ac9,western_australia,payroll_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/wa/consol_act/pta2002155/,2025-12-30T02:10:52.496978Z,2025-12-30T02:12:22.360824Z,ok,,InForce,text,https://www.legislation.wa.gov.au/legislation/statutes.nsf/law_a6336.html&view=consolidated,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/wa/consol_act/pta2002155.txt
100000134,Payroll Tax Act 2007,primary_legislation,fmt:v2|2025-08-15,austlii:sha256:6a2b8b0213763e589e1bbc3e5c3136b23dd04b4a14763a39c66e5053dd1ae4da,new_south_wales,payroll_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/pta2007155/,2025-12-30T02:12:22.362840Z,2025-12-30T02:13:52.636999Z,ok,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-2007-021,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/pta2007155.txt
100000135,Payroll Tax Act 2007,primary_legislation,40,austlii:sha256:e5e25ab8d1b044bbde19807f29c5fdf6d728c7bdd20e687aa565dbfdd8d0f4ef,victoria,payroll_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/vic/consol_act/pta2007155/,2025-12-30T02:13:52.639215Z,2025-12-30T02:15:22.504556Z,ok,,InForce,text,https://www.legislation.vic.gov.au/in-force/acts/payroll-tax-act-2007,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/vic/consol_act/pta2007155.txt
100000136,Payroll Tax Act 2008,primary_legislation,fmt:v4|2025-03-19,austlii:sha256:713ef6005e7327fccc244597e7f16f3a0c3a174a1d4eb964f78a40e0df4ccdb6,tasmania,payroll_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/tas/consol_act/pta2008155/,2025-12-30T02:15:22.506556Z,2025-12-30T02:16:52.827298Z,ok,,InForce,text,https://www.legislation.tas.gov.au/view/html/inforce/current/act-2008-016,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/tas/consol_act/pta2008155.txt
100000137,Payroll Tax Act 2009,primary_legislation,reprint:REPP090,austlii:sha256:1af489cff796a24795a74187e2b97ac0856e6ea9ffb033eb35f38c8d1a87494a,northern_territory,payroll_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/nt/consol_act/pta2009155/,2025-12-30T02:16:52.829491Z,2025-12-30T02:18:22.451870Z,ok,,InForce,text,https://legislation.nt.gov.au/en/Legislation/PAYROLL-TAX-ACT-2009,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nt/consol_act/pta2009155.txt
100000138,Payroll Tax Act 2011,primary_legislation,R20|2025-12-26,austlii:sha256:a68dfcbbdf0ce6cc77c354722b6b6a3f08a346abc595e42faf2b3e8e97a9c4f9,australian_capital_territory,payroll_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/act/consol_act/pta2011155/,2025-12-30T02:18:22.453895Z,2025-12-30T02:19:52.409918Z,ok,,InForce,text,https://www.legislation.act.gov.au/a/2011-18/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/act/consol_act/pta2011155.txt
100000139,Pay-Roll Tax Assessment Act 2002,primary_legislation,fmt:v2|currency_start:2019-07-01|suffix:04-d0-03,austlii:sha256:0abf5f5798811d1ff29d82867d580fb2c0dc6ffd2d1b263c4647e3fda2528b73,western_australia,payroll_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/wa/consol_act/ptaa2002279/,2025-12-30T02:19:52.412073Z,2025-12-30T02:21:22.454278Z,ok,,InForce,text,https://www.legislation.wa.gov.au/legislation/statutes.nsf/law_a6335.html&view=consolidated,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/wa/consol_act/ptaa2002279.txt
100000140,Pay-roll Tax Assessment Regulations 2003,secondary_legislation,fmt:v2|currency_start:2022-07-01|suffix:03-j0-00,austlii:sha256:dac398d82876435708c1a592ae7720ce884e87b48fceaf79d22152efaf2c11c9,western_australia,payroll_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/wa/consol_reg/ptar2003388/,2025-12-30T02:21:22.456632Z,2025-12-30T02:37:52.286010Z,ok,,InForce,text,https://www.legislation.wa.gov.au/legislation/statutes.nsf/law_s15941.html&view=consolidated,https://classic.austlii.edu.au/au/legis/wa/consol_reg/ptar2003388/
100000141,Payroll Tax Regulation 2019,secondary_legislation,sha256:52429c4b172b94dd15eca77efdf958da3963b45f409e153fc80e982051c02b5c,austlii:sha256:a02c1572ee49f4874d2d996193fbdaa4b7eb5caedd74bebe9922e3e3669408a2,queensland,payroll_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/qld/consol_reg/ptr2019246/,2025-12-30T02:37:52.288042Z,2025-12-30T02:39:22.333232Z,ok,,InForce,text,https://www.legislation.qld.gov.au/view/html/inforce/current/sl-2019-0147,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/qld/consol_reg/ptr2019246.txt
100000142,Payroll Tax Regulations 2025,secondary_legislation,"fmt:v2|last_modified:Thu, 11 Dec 2025 23:07:13 GMT",austlii:sha256:0d54e731d1c9aa0294ed5c4bf4ce4fca872c40cad36c269b02924212d49fea84,south_australia,payroll_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/sa/consol_reg/ptr2025264/,2025-12-30T02:39:22.336067Z,2025-12-30T02:40:52.350133Z,ok,,InForce,text,https://www.legislation.sa.gov.au/lz?path=/c/r/payroll%20tax%20regulations%202025,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/sa/consol_reg/ptr2025264.txt
100000143,Perpetuities Act 1984,primary_legislation,fmt:v2|1984-10-31,austlii:sha256:0d899c7959ae5ed6f172c4eda23fa461ab38c9fba66e2c08f543652f4c8f9c58,new_south_wales,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/pa1984172/,2025-12-30T02:40:52.352130Z,2025-12-30T02:42:22.343957Z,ok,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-1984-043,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/pa1984172.txt
100000144,Perpetuities and Accumulations Act 1968,primary_legislation,23,austlii:sha256:391529fb0388b1e29bdaee2771d98bcdd839068269b5aa5c5c56a1c0c40dba5c,victoria,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/vic/consol_act/paaa1968327/,2025-12-30T02:42:22.345648Z,2025-12-30T02:43:52.355458Z,ok,,InForce,text,https://www.legislation.vic.gov.au/in-force/acts/perpetuities-and-accumulations-act-1968/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/vic/consol_act/paaa1968327.txt
100000145,Perpetuities and Accumulations Act 1985,primary_legislation,R7|2017-05-01,austlii:sha256:d09d1525cff66fb2b38f35cc8eb628628fb312509d10a3cfea377af5aad7e9f1,australian_capital_territory,other,classic_austlii,https://classic.austlii.edu.au/au/legis/act/consol_act/paaa1985327/,2025-12-30T02:43:52.357152Z,2025-12-30T02:45:22.376816Z,ok,,InForce,text,https://www.legislation.act.gov.au/a/1985-65/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/act/consol_act/paaa1985327.txt
100000146,Perpetuities and Accumulations Act 1992,primary_legislation,fmt:v4|2022-06-03,austlii:sha256:07143d4af8b9773cb5941430afb0ad7b4efbd791168426c0c654a9c5e3b75dc4,tasmania,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/tas/consol_act/paaa1992327/,2025-12-30T02:45:22.378526Z,2025-12-30T02:46:52.347218Z,ok,,InForce,text,https://www.legislation.tas.gov.au/view/html/inforce/current/act-1992-023,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/tas/consol_act/paaa1992327.txt
100000147,Petroleum Resource Rent Tax (Interest on Underpayments) Act 1987,primary_legislation,C2004A03553,austlii:sha256:9432fc5257ef1ec51b844f6c04644f97b21045718f92fc3d46edf33e8dad9b9b,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/num_act/prrtoua1987619/,2025-12-30T02:46:52.349420Z,2025-12-30T02:48:22.340858Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A03553/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/num_act/prrtoua1987619.txt
100000148,Petroleum Resource Rent Tax Assessment Act 1987,primary_legislation,C2004A03551,austlii:sha256:da3796b0bdb12618521a7538f346d8d00d29b93132b6f5d4f408b078a5691922,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/prrtaa1987452/,2025-12-30T02:48:22.342764Z,2025-12-30T02:49:52.474570Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A03551/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/prrtaa1987452.txt
100000149,Privacy Act 1988,primary_legislation,C2004A03712,austlii:sha256:3c5c673c80127f5d591fbcf8981567fd0305b57d286808640ff452320aec330c,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/num_act/pa1988108/,2025-12-30T02:49:52.476323Z,2025-12-30T02:51:22.536025Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A03712/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/num_act/pa1988108.txt
100000150,Private Health Insurance Act 2007,primary_legislation,C2007A00031,austlii:sha256:4f4c9982a8ee4993484abac4da25159e4a174d1cdb48dfc17bf6acb4a8e49080,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/phia2007248/,2025-12-30T02:51:22.537778Z,2025-12-30T02:52:52.669877Z,ok,,InForce,text,https://www.legislation.gov.au/C2007A00031/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/phia2007248.txt
100000151,Property Law Act 1969,primary_legislation,fmt:v2|currency_start:2025-12-18|suffix:04-k0-00,austlii:sha256:7ce38068b1d8693627a5ebc1b8f6a9f9e2223f8057e5821a88afff5152c608be,western_australia,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/wa/consol_act/pla1969179/,2025-12-30T02:52:52.671570Z,2025-12-30T02:54:22.449490Z,ok,,InForce,text,https://www.legislation.wa.gov.au/legislation/statutes.nsf/law_a636.html&view=consolidated,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/wa/consol_act/pla1969179.txt
100000152,Property Law Act 2023,primary_legislation,sha256:0d2e346a65461a030497b666b6b4759d6a604817af166c99575f6fc2a9975648,austlii:sha256:51e810209f4de436272db676811b49fddfdca497fa7ed75623485438a292ec8a,queensland,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/qld/consol_act/pla2023179/,2025-12-30T02:54:22.451208Z,2025-12-30T02:55:52.494392Z,ok,,InForce,text,https://www.legislation.qld.gov.au/view/html/inforce/current/act-2023-027,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/qld/consol_act/pla2023179.txt
100000153,"Recreation Grounds Rates and Taxes Exemption Act, 1981",primary_legislation,"fmt:v2|last_modified:Thu, 11 Dec 2025 23:07:13 GMT",austlii:sha256:c2d2075a2d7d0fe1e2e7aea39774172572d92ec603daf0f508580deb006c5467,south_australia,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/sa/consol_act/rgratea1981460/,2025-12-30T02:55:52.496091Z,2025-12-30T02:57:22.362364Z,ok,,InForce,text,https://www.legislation.sa.gov.au/lz?path=/c/a/recreation%20grounds%20rates%20and%20taxes%20exemption%20act%201981,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/sa/consol_act/rgratea1981460.txt
100000154,Stamp Duties Regulations 2013,secondary_legislation,"fmt:v2|last_modified:Thu, 11 Dec 2025 23:07:13 GMT",austlii:sha256:9f51b31bcc4e238fcdd1a358bbc6d11ea777c37378b00031d2322b61a90794a8,south_australia,duties,classic_austlii,https://classic.austlii.edu.au/au/legis/sa/consol_reg/sdr2013266/,2025-12-30T02:57:22.364185Z,2025-12-30T02:58:52.345123Z,ok,,InForce,text,https://www.legislation.sa.gov.au/lz?path=/c/r/stamp%20duties%20regulations%202013,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/sa/consol_reg/sdr2013266.txt
100000155,Stamp Duty Act,primary_legislation,reprint:REPS013,austlii:sha256:ca0d5efae5fa6a9514aaeef1b27a4f414886609a54e12e412c7c6c0eb0f1c9a2,northern_territory,duties,classic_austlii,https://classic.austlii.edu.au/au/legis/nt/consol_act/sda1978151/,2025-12-30T02:58:52.346820Z,2025-12-30T03:00:22.533853Z,ok,,InForce,text,https://legislation.nt.gov.au/Legislation/STAMP-DUTY-ACT-1978,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nt/consol_act/sda1978151.txt
100000156,Superannuation (Self Managed Superannuation Funds) Taxation Act 1987,primary_legislation,C2004A03506,austlii:sha256:823f82c4811dd5ec03b9b3dece484f8015f8d811006dfb3ef0d642d72c8c89cf,commonwealth,superannuation,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/smsfta1987600/,2025-12-30T03:00:22.535541Z,2025-12-30T03:01:52.400818Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A03506/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/smsfta1987600.txt
